Publication Title,Gini_Impurity,Group
Coronavirus disease 2019Ã¢ÂÂÃÂÃÂ¬associated PICU admissions: A report from the society of critical care medicine discovery network viral infection and respiratory illness universal Ã¢ÂÂÃÂÃÂ¶,0.6666666666666667,SCCMPRES
Developing the surveillance algorithm for detection of failure to recognize and treat severe sepsis,0.6666666666666667,SCCMPRES
"Physician and nurse well-being and preferred interventions to address burnout in hospital practice: factors associated with turnover, outcomes, and patient safety",0.6666666666666667,SCCMDAT
Gut microbiota and metabolites of ÃÂÃÂ±-synuclein transgenic monkey models with early stage of ParkinsonÃÂ¢Ã¢ÂÂ¬Ã¢ÂÂ¢s disease,0.6666666666666667,SCCMDAT
Minimizing pharmacotherapy-related healthcare worker exposure to SARS-CoV-2,0.6666666666666667,SCCMDAT
Electro-Fenton degradation of cellulose using graphite/PTFE electrodes modified by 2-ethylanthraquinone,0.6666666666666667,SCCMDAT
Modified HEART score to optimize risk stratification in cocaine-associated chest pain,0.6666666666666667,SCCMDAT
Geospatial Analysis of Chest Pain Patients That Call 9-1-1,0.6666666666666667,SCCMDAT
The impact of obesity on disease severity and outcomes among hospitalized children with COVID-19,0.6666666666666667,SCCMPRES
TRANSFUSION AS A RISK FACTOR FOR HOSPITAL-ACQUIRED ACUTE RESPIRATORY DISTRESS SYNDROME (ARDS) IN OLMSTED COUNTY MINNESOTA,0.6666666666666667,SCCMPRES
"The efficacy of intravenous patient-controlled analgesia after intracranial surgery of the posterior fossa: a prospective, randomized controlled trial",0.6666666666666667,SCCMDAT
Atlas-Based Quantitative Diffusion-Weighted Mapping in Patients with Aneurysmal Subarachnoid Hemorrhage (P06. 231),0.6666666666666667,SCCMDAT
27: Machine Learning Prediction of Intensive Care Unit Delirium,0.6666666666666667,SCCMDAT
387: PERCEPTIONS OF TELEVISION-BASED EDUCATION IN THE ICU: A COMPARISON BETWEEN PATIENTS AND PROVIDERS,0.6666666666666667,SCCMDAT
SERUM SODIUM OR OSMOLARITY DOES NOT AFFECT THE OCCURRENCE OF ARDS IN CRITICALLY ILL,0.6666666666666667,SCCMPRES
SERUM SODIUM OR OSMOLARITY DOES NOT AFFECT THE OUTCOMES OF ARDS,0.6666666666666667,SCCMPRES
Electrocardiographic Characteristics of Patients Evaluated at the Emergency Department for a Chief Complaint of Chest Pain,0.6666666666666667,SCCMDAT
"313: Characteristics, Outcomes, and 60-Day Mortality of Acute Kidney Injury in COVID-19 Patients in ICU",0.6666666666666667,SCCMDAT
290: CARDIOPULMONARY ARREST IN THE MEDICAL ICU SETTING: A REVIEW OF ACLS PROTOCOL ADHERENCE,0.6666666666666667,SCCMDAT
Simulation modeling of healthcare delivery during sepsis resuscitation,0.6666666666666667,SCCMPRES
"THE EPIDEMIOLOGY OF ACUTE RESPIRATORY FAILURE IN OLMSTED COUNTY, MINNESOTA",0.6666666666666667,SCCMPRES
Decision support tool for differential diagnosis of Acute Respiratory Distress Syndrome (ARDS) vs Cardiogenic Pulmonary Edema (CPE): a prospective validation and meta-analysis,0.6666666666666667,SCCMPRES
"A PILOT STUDY EXAMINING THE EFFECT OF AMBIENT INTELLIGENCE ON PROVIDER PERFORMANCE, ERROR AND OMISSION IN A SIMULATED ICU ENVIRONMENT",0.6666666666666667,SCCMPRES
Surge capacity and capability of intensive care units across a large healthcare system: An operational blueprint for regional integration,0.6666666666666667,SCCMDAT
COMPASS-CAT versus Khorana risk assessment model for predicting venous thromboembolic events in patients with non-small cell lung cancer on active treatment with chemotherapy Ã¢ÂÂÃÂÃÂ¶,0.6666666666666667,SCCMDAT
Supplemental Oxygen is Associated With Larger Infarct Size but Not Excess Risk of Adverse Cardiac Events in Non-st Elevation Myocardial Infarction,0.6666666666666667,SCCMDAT
Autonomic dysfunction characterized by Heart Rate Variability among patients with Sepsis-related Acute Respiratory Failure,0.6666666666666667,SCCMDAT
1363: OUTCOMES AFTER IN-HOSPITAL CARDIAC ARREST: AN INSIGHT FROM THE MEDICAL INTENSIVE CARE UNIT,0.6666666666666667,SCCMDAT
CORRELATION BETWEEN PEAK MITRAL ANNULAR SYSTOLIC VELOCITY AND LEFT VENTRICULAR EJECTION FRACTION IN SEPSIS AND SEPTIC SHOCK,0.6666666666666667,SCCMDAT
Genetic patterning for child psychopathology is distinct from that for adults and implicates fetal cerebellar development,0.6666666666666667,SCCMDAT
Clinical characteristics and outcomes of critically Ill patients with COVID-19 in Northeast Ohio: low mortality and length of stay,0.6666666666666667,SCCMDAT
Association between timing of intubation and outcome in critically ill patients: a secondary analysis of the ICON audit,0.6666666666666667,SCCMPRES
Association Of Duration Of Antibiotics Use And Manifestation Of Clostridium Difficile In The Intensive Care Unit,0.6666666666666667,SCCMPRES
Association Between The First Central Venous Pressure Time Acquisition And Mortality In Patients With Severe Sepsis And Septic Shock,0.6666666666666667,SCCMPRES
An adrenocortical carcinoma evolving after nine years of latency from a small adrenal incidentaloma,0.6666666666666667,SCCMPRES
Utilization of Icu services in a suburban community a retrospective population-based study,0.6666666666666667,SCCMPRES
Functional and evolutionary insights from the genomes of three parasitoid Nasonia species,0.6666666666666667,SCCMDAT
Functional Network Coherence in Comatose Survivors of Cardiac Arrest,0.6666666666666667,SCCMDAT
Variation in Use of Repurposed Medications Among Patients With Coronavirus Disease 2019. From The Society of Critical Care Medicine Discovery Viral Infection and Respiratory Ã¢ÂÂÃÂÃÂ¶,0.6666666666666667,SCCMPRES
Association of Renin Angiotensin Aldosterone System Inhibitors and Outcomes of Hospitalized Patients With COVID-19,0.6666666666666667,SCCMPRES
WJCCM,0.6666666666666667,SCCMDAT
211: MUCORMYCOSIS AMONG COVID-19 HOSPITALIZED PATIENTS DURING PANDEMIC WAVE 2 IN INDIA: A CASE SERIES,0.6666666666666667,SCCMPRES
Neurologic manifestations of severe acute respiratory syndrome coronavirus 2 infection in hospitalized patients during the first year of the COVID-19 pandemic,0.6666666666666667,SCCMDAT
Acute Exacerbation of Idiopathic Pulmonary Fibrosis,0.6666666666666667,SCCMPRES
Fragmented QRS With Benign Early Repolarization Pattern is a Strong Predictor of Adverse Events in Patients With Suspected Acute Coronary Syndrome,0.6666666666666667,SCCMDAT
Cisatracurium continuous infusion versus no neuromuscular blockade for acute respiratory distress syndrome on venovenous extracorporeal membrane oxygenation,0.6666666666666667,SCCMDAT
AUTOMATIC MAPPING OF FREE TEXT CLINICAL NOTES TO STRUCTURED APACHE DIAGNOSES,0.6666666666666667,SCCMPRES
1179: NOVEL ECHOCARDIOGRAPHIC PHENOTYPES FOR ASSESSMENT OF SYSTOLIC FUNCTION IN PATIENTS WITH SEPSIS,0.6666666666666667,SCCMDAT
Myocardial Dysfunction After In-Hospital Cardiac Arrest in COVID-19 Patients,0.6666666666666667,SCCMDAT
First case of rapidly fatal mpox from secondary (household) transmission in a kidney transplant recipient,0.6666666666666667,SCCMDAT
Bedside cliniciansÃ¢ÂÂÃÂÃÂ´ perceptions on the contributing role of diagnostic errors in acutely ill patient presentation: a survey of academic and community practice,0.6666666666666667,SCCMPRES
Real-time fMRI in neuroscience research and its use in studying the aging brain,0.6666666666666667,SCCMDAT
COMPARISON OF SERIAL VITAL SIGN MEASUREMENTS AROUND THE TIME OF PRESENTATION OF EITHER ACUTE LUNG INJURY OR CARDIOGENIC PULMONARY EDEMA,0.6666666666666667,SCCMPRES
134: LONG-TERM FOLLOW-UP OF ACUTE ORGAN FAILURE IN SURVIVORS OF CRITICAL ILLNESS DUE TO COVID-19,0.6666666666666667,SCCMDAT
The viral infection and respiratory illness universal study (VIRUS): an international registry of coronavirus 2019-related critical illness,0.6666666666666667,SCCMPRES
Timing of the onset of acute respiratory distress syndrome: a population-based study,0.6666666666666667,SCCMPRES
Delirium prediction using machine learning models on predictive electronic health records data,0.6666666666666667,SCCMDAT
Bedside implementation of a readmission prediction model (Stability and Workload Index for Transfer) in the medical intensive care unit,0.6666666666666667,SCCMPRES
B105 IMPROVING PATIENT EXPERIENCE IN CRITICAL CARE: Racial Disparities In End Of Life Decision Making In The Intensive Care Unit: A Pilot Study,0.6666666666666667,SCCMPRES
Timing of brain computed tomography and accuracy of outcome prediction after cardiac arrest,0.6666666666666667,SCCMDAT
Effect of chlorhexidine/silver sulfadiazine-impregnated central venous catheters in an intensive care unit with a low blood stream infection rate after implementation of an Ã¢ÂÂÃÂÃÂ¶,0.6666666666666667,SCCMDAT
Thromboembolic events and role of point of care ultrasound in hospitalized Covid-19 patients needing intensive care unit admission,0.6666666666666667,SCCMDAT
PREDICTION OF ACUTE RESPIRATORY FAILURE REQUIRING MECHANICAL VENTILATION,0.6666666666666667,SCCMDAT
Multilingual evaluation of interpretable biomarkers to represent language and speech patterns in Parkinson's disease,0.6666666666666667,SCCMDAT
Time of Day and Day of Week Variations in Chest Pain Encounters at the Prehospital Setting,0.6666666666666667,SCCMDAT
Caring for two in the ICU: Pharmacotherapy in the critically ill pregnant patient,0.6666666666666667,SCCMDAT
Caring for two in the ICU: pharmacologic management of pregnancyÃ¢ÂÂÃÂÃÂªrelated complications,0.6666666666666667,SCCMDAT
42: VANCOMYCIN AND PIPERACILLIN-TAZOBACTAM OR CEFEPIME AND SEPSIS-ASSOCIATED AKI TRAJECTORY,0.6666666666666667,SCCMDAT
"Rationale, development, and implementation of the electrocardiographic methods for the Prehospital identification of non-ST elevation myocardial infarction events (EMPIRE)",0.6666666666666667,SCCMDAT
Strong cation exchange LC peptide retention time prediction and its application in proteomics,0.6666666666666667,SCCMDAT
Development of a core outcome set for ventilation trials in neurocritical care patients with acute brain injury: protocol for a Delphi consensus study of international stakeholders,0.6666666666666667,SCCMDAT
A Real-Time Deep Learning Approach for Inferring Intracranial Pressure from Routinely Measured Extracranial Waveforms in the Intensive Care Unit,0.6666666666666667,SCCMDAT
"Impact of telemedicine on mortality, length of stay, and cost among patients in progressive care units: experience from a large healthcare system",0.6666666666666667,SCCMDAT
Findings from the implementation of a validated readmission predictive tool in the discharge workflow of a medical intensive care unit,0.6666666666666667,SCCMPRES
A Novel Non-Invasive Assessment of Cardiac Hemodynamics in Patients With Heart Failure and Atrial Fibrillation,0.6666666666666667,SCCMDAT
The impact of the state of Ohio stay-at-home order on non-COVID-19 intensive care unit admissions and outcomes,0.6666666666666667,SCCMDAT
Integrating multimodal information in machine learning for classifying acute myocardial infarction,0.6666666666666667,SCCMDAT
Adapting clinical pharmacy staffing models during the COVIDÃ¢ÂÂÃÂÃÂª19 pandemic: Lessons learned and considerations for future disaster planning,0.6666666666666667,SCCMDAT
Adherence to blood product transfusion guidelinesÃ¢ÂÂÃÂÃÂ®an observational study of the current transfusion practice in a medical intensive care unit,0.6666666666666667,SCCMDAT
The performance of diagnostic criteria for hemophagocytic lymphohistiocytosis in critically ill patients,0.6666666666666667,SCCMDAT
A Method to Explore Variations of Ventilator-Associated Event Surveillance Definitions in Large Critical Care Databases in the United States,0.6666666666666667,SCCMDAT
Feasibility Study Of Automated Surveillance Of Septic Shock Outside Of The Intensive Care Unit,0.6666666666666667,SCCMPRES
A Framework for Developing a Multidisciplinary Approach to Prone Positioning in Acute Respiratory Distress Syndrome,0.6666666666666667,SCCMDAT
"Intravenous patient controlled analgesia safely and effectively treats pain after supratentorial intracranial surgery a prospective, randomized controlled trial",0.6666666666666667,SCCMDAT
Is HEART Score Adequate for Triaging Acute Chest Pain in Cancer Survivors?,0.6666666666666667,SCCMDAT
930: IMPROVING MULTIDISCIPLINARY INVOLVEMENT AT THE CRITICAL CARE CONGRESS THROUGH SOCIAL MEDIA,0.6666666666666667,SCCMDAT
895: PROTOCOLIZED CARE FOR ACUTE RESPIRATORY DISTRESS SYNDROME: BEFORE AND DURING THE PANDEMIC,0.6666666666666667,SCCMDAT
Gastroesophageal reflux and idiopathic pulmonary fibrosis,0.6666666666666667,SCCMPRES
Mapping physicians' admission diagnoses to structured concepts towards fully automatic calculation of acute physiology and chronic health evaluation score,0.6666666666666667,SCCMPRES
Repolarization Dispersion on the Prehospital 12-Lead ECG Predicts Ischemic Myocardial Injury in Chest Pain Patients,0.6666666666666667,SCCMDAT
Use of Statins Among Patients Taking Levothyroxine: An Observational Drug Utilization Study Across Sites,0.6666666666666667,SCCMDAT
Improving confidence in detection and characterization of protein NÃÂ¢Ã¢ÂÂ¬ÃÂªglycosylation sites and microheterogeneity,0.6666666666666667,SCCMDAT
Infection risk with the use of interleukin inhibitors in hospitalized patients with COVID-19: A narrative review,0.6666666666666667,SCCMPRES
"Implementation of a Virtual Interprofessional ICU Learning Collaborative: Successes, Challenges, and Initial Reactions From the Structured Team-Based Optimal Patient-Centered Ã¢ÂÂÃÂÃÂ¶",0.6666666666666667,SCCMPRES
A smartwatch-based framework for real-time and online assessment and mobility monitoring,0.6666666666666667,SCCMDAT
International virtual simulation education in critical care during COVID-19 pandemic: preliminary description of the virtual Checklist for Early Recognition and Treatment of Ã¢ÂÂÃÂÃÂ¶,0.6666666666666667,SCCMPRES
Improvement in the reproducibility of region of interest using an auditory feedback loop: A pilot assessment using dynamic contrastÃ¢ÂÂÃÂÃÂªenhanced (DCE) breast MR images,0.6666666666666667,SCCMDAT
ARDS Associated with Acute Graft Rejection Post Small Bowel Transplant,0.6666666666666667,SCCMDAT
How do frontline healthcare workers learn from COVID-19 webinars during a pandemic? An online survey study,0.6666666666666667,SCCMPRES
Hospital variation in management and outcomes of acute respiratory distress syndrome due to COVID-19,0.6666666666666667,SCCMPRES
"Le Infezioni in Medicina, n. 4, 495-503, 2021",0.6666666666666667,SCCMPRES
